id,group,segment,events
36117,control,low,21.0
73104,control,low,21.0
18991,control,low,28.0
12718,control,low,19.0
98602,control,low,23.0
49306,control,low,20.0
95075,control,low,14.0
55542,control,low,24.0
90860,control,low,17.0
83748,control,low,16.0
35888,control,low,21.0
39115,control,low,20.0
9076,control,low,20.0
5825,control,low,16.0
64387,control,low,26.0
33360,control,low,21.0
71825,control,low,18.0
41836,control,low,11.0
82184,control,low,32.0
49541,control,low,20.0
47455,control,low,22.0
32530,control,low,17.0
18636,control,low,24.0
11072,control,low,23.0
34497,control,low,20.0
13784,control,low,20.0
26176,control,low,18.0
17584,control,low,24.0
54031,control,low,23.0
27180,control,low,26.0
93804,control,low,24.0
18460,control,low,15.0
16203,control,low,22.0
79025,control,low,27.0
47679,control,low,29.0
13358,control,low,30.0
34752,control,low,12.0
75044,control,low,20.0
38029,control,low,15.0
39812,control,low,22.0
77640,control,low,27.0
71136,control,low,16.0
9692,control,low,25.0
99324,control,low,18.0
38946,control,low,30.0
36524,control,low,21.0
83642,control,low,26.0
55857,control,low,14.0
58835,control,low,27.0
91589,control,low,20.0
52764,control,low,17.0
39705,control,low,24.0
5926,control,low,23.0
44464,control,low,18.0
47480,control,low,18.0
14442,control,low,18.0
53725,control,low,17.0
80333,control,low,21.0
50498,control,low,18.0
61566,control,low,22.0
23414,control,low,18.0
31173,control,low,28.0
65352,control,low,24.0
69734,control,low,19.0
14942,control,low,17.0
28956,control,low,17.0
36569,control,low,21.0
881,control,low,29.0
74602,control,low,21.0
66823,control,low,19.0
63345,control,low,22.0
32865,control,low,23.0
59513,control,low,21.0
70320,control,low,31.0
39371,control,low,26.0
11369,control,low,15.0
48759,control,low,23.0
38745,control,low,11.0
19075,control,low,28.0
58375,control,low,20.0
70583,control,low,17.0
87526,control,low,18.0
77134,control,low,24.0
29727,control,low,27.0
272,control,low,20.0
53358,control,low,21.0
6213,control,low,16.0
65970,control,low,19.0
67847,control,low,22.0
83931,control,low,15.0
25491,control,low,20.0
86631,control,low,21.0
34668,control,low,27.0
7500,control,low,16.0
28928,control,low,15.0
79660,control,low,15.0
87195,control,low,19.0
20448,control,low,20.0
33415,control,low,24.0
78042,control,low,13.0
82456,control,low,20.0
76682,control,low,27.0
22337,control,low,16.0
80501,control,low,11.0
75028,control,low,28.0
18155,control,low,22.0
27745,control,low,17.0
52382,control,low,16.0
23953,control,low,18.0
10163,control,low,17.0
50879,control,low,24.0
60812,control,low,19.0
43321,control,low,15.0
60538,control,low,18.0
22887,control,low,34.0
16778,control,low,15.0
49845,control,low,22.0
14447,control,low,29.0
25176,control,low,15.0
94460,control,low,16.0
44082,control,low,16.0
96330,control,low,18.0
87626,control,low,19.0
14636,control,low,7.0
62985,control,low,21.0
7108,control,low,24.0
5565,control,low,19.0
42713,control,low,15.0
6611,control,low,23.0
25670,control,low,16.0
44807,control,low,20.0
24669,control,low,22.0
30383,control,low,23.0
95230,control,low,17.0
59009,control,low,15.0
40046,control,low,27.0
61348,control,low,25.0
54980,control,low,27.0
37919,control,low,24.0
38065,control,low,28.0
91345,control,low,20.0
70364,control,low,17.0
43993,control,low,32.0
82160,control,low,28.0
34786,control,low,10.0
18245,control,low,25.0
75918,control,low,20.0
11687,control,low,23.0
81542,control,low,13.0
60724,control,low,18.0
61243,control,low,18.0
18725,control,low,18.0
17591,control,low,20.0
65605,control,low,30.0
5681,control,low,30.0
54894,control,low,25.0
9519,control,low,24.0
23917,control,low,17.0
58888,control,low,13.0
83130,control,low,25.0
66900,control,low,18.0
4477,control,low,20.0
8952,control,low,19.0
20157,control,low,14.0
59904,control,low,22.0
15502,control,low,21.0
80376,control,low,25.0
90700,control,low,21.0
73257,control,low,13.0
88757,control,low,20.0
6715,control,low,19.0
3961,control,low,22.0
60512,control,low,21.0
51854,control,low,25.0
47283,control,low,20.0
58289,control,low,19.0
79064,control,low,28.0
55606,control,low,18.0
11911,control,low,18.0
63169,control,low,27.0
50104,control,low,18.0
67637,control,low,20.0
97108,control,low,17.0
84820,control,low,24.0
53470,control,low,28.0
46936,control,low,18.0
90113,control,low,27.0
28934,control,low,19.0
3243,control,low,23.0
6354,control,low,15.0
99967,control,low,15.0
17418,control,low,23.0
42287,control,low,20.0
85976,control,low,18.0
69984,control,low,24.0
86922,control,low,13.0
79693,control,low,26.0
66591,control,low,13.0
32173,control,low,29.0
87128,control,low,14.0
35229,control,low,23.0
30434,control,low,23.0
31177,control,low,20.0
26991,control,low,16.0
24212,control,low,14.0
76043,control,low,21.0
47426,control,low,26.0
89562,control,low,19.0
79605,control,low,21.0
81396,control,low,15.0
47435,control,low,15.0
70979,control,low,21.0
45999,control,low,19.0
81402,control,low,23.0
92025,control,low,14.0
3586,control,low,19.0
16604,control,low,23.0
43419,control,low,35.0
86514,control,low,22.0
82442,control,low,15.0
98034,control,low,16.0
74162,control,low,19.0
30314,control,low,22.0
0,control,low,28.0
20079,control,low,27.0
58918,control,low,16.0
24716,control,low,19.0
63742,control,low,25.0
25299,control,low,24.0
90193,control,low,13.0
95007,control,low,14.0
15618,control,low,12.0
5571,control,low,18.0
49513,control,low,28.0
43866,control,low,23.0
95799,control,low,18.0
85893,control,low,20.0
91472,control,low,20.0
8054,control,low,22.0
74707,control,low,23.0
80932,control,low,15.0
6602,control,low,28.0
53114,control,low,20.0
97324,control,low,21.0
50901,control,low,16.0
21413,control,low,21.0
96149,control,low,14.0
18069,control,low,22.0
61465,control,low,13.0
61835,control,low,14.0
97611,control,low,22.0
9119,control,low,20.0
83174,control,low,18.0
82136,control,low,20.0
95414,control,low,19.0
58605,control,low,21.0
7959,control,low,16.0
70389,control,low,18.0
70272,control,low,17.0
52259,control,low,17.0
8435,control,low,16.0
20172,control,low,17.0
92976,control,low,13.0
92656,control,low,19.0
79453,control,low,17.0
3660,control,low,22.0
215,control,low,14.0
3952,control,low,19.0
42629,control,low,27.0
87394,control,low,12.0
47207,control,low,22.0
36022,control,low,22.0
15016,control,low,13.0
10073,control,low,14.0
14467,control,low,18.0
95422,control,low,25.0
46947,control,low,13.0
61078,control,low,20.0
59141,control,low,14.0
20611,control,low,21.0
35036,control,low,11.0
2519,control,low,25.0
89448,control,low,22.0
80422,control,low,19.0
47749,control,low,20.0
55558,control,low,14.0
61359,control,low,20.0
43854,control,low,11.0
68771,control,low,15.0
13067,control,low,16.0
41431,control,low,20.0
48841,control,low,21.0
23082,control,low,17.0
68848,control,low,19.0
48078,control,low,13.0
34474,control,low,23.0
59613,control,low,19.0
95352,control,low,22.0
9828,control,low,20.0
14415,control,low,18.0
79079,control,low,18.0
24924,control,low,17.0
93516,control,low,28.0
87430,control,low,15.0
70657,control,low,29.0
14172,control,low,13.0
58642,control,low,16.0
16295,control,low,23.0
77958,control,low,18.0
9789,control,low,11.0
25030,control,low,17.0
34410,control,low,12.0
44448,control,low,13.0
75356,control,low,23.0
44094,control,low,15.0
83652,control,low,17.0
26598,control,low,21.0
92619,control,low,21.0
94841,control,low,24.0
45657,control,low,18.0
96400,control,low,18.0
33382,control,low,28.0
82416,control,low,14.0
3355,control,low,21.0
85571,control,low,20.0
85585,control,low,21.0
46692,control,low,21.0
49782,control,low,22.0
71376,control,low,24.0
52525,control,low,20.0
57582,control,low,23.0
44569,control,low,20.0
15104,control,low,11.0
62388,control,low,23.0
40299,control,low,13.0
83843,control,low,9.0
50507,control,low,28.0
1574,control,low,21.0
87399,control,low,18.0
61576,control,low,17.0
7753,control,low,15.0
37167,control,low,21.0
45701,control,low,11.0
95571,control,low,14.0
62613,control,low,19.0
88679,control,low,21.0
42667,control,low,20.0
4669,control,low,20.0
23631,control,low,22.0
54804,control,low,22.0
40457,control,low,12.0
80205,control,low,21.0
47411,control,low,18.0
11680,control,low,19.0
99349,control,low,24.0
51234,control,low,22.0
24318,control,low,24.0
97856,control,low,26.0
19949,control,low,17.0
2568,control,low,19.0
97479,control,low,29.0
82380,control,low,19.0
22081,control,low,25.0
66227,control,low,18.0
95411,control,low,19.0
66439,control,low,26.0
24077,control,low,25.0
20980,control,low,26.0
93449,control,low,25.0
87174,control,low,16.0
58103,control,low,25.0
62774,control,low,20.0
60701,control,low,12.0
32037,control,low,23.0
87727,control,low,11.0
33450,control,low,24.0
17802,control,low,14.0
86413,control,low,9.0
61577,control,low,21.0
98482,control,low,18.0
72773,control,low,24.0
8863,control,low,20.0
14990,control,low,19.0
42224,control,low,16.0
43191,control,low,21.0
67716,control,low,25.0
45015,control,low,20.0
59147,control,low,24.0
5755,control,low,18.0
69216,control,low,13.0
66379,control,low,14.0
95206,control,low,29.0
29758,control,low,18.0
7091,control,low,20.0
7597,control,low,20.0
51254,control,low,20.0
16071,control,low,18.0
36218,control,low,19.0
83501,control,low,19.0
3835,control,low,28.0
20384,control,low,23.0
76464,control,low,13.0
59445,control,low,17.0
78110,control,low,21.0
20346,control,low,26.0
96181,control,low,19.0
34136,control,low,17.0
38821,control,low,29.0
5103,control,low,22.0
49656,control,low,14.0
46490,control,low,17.0
1638,control,low,25.0
68103,control,low,20.0
11597,control,low,25.0
58406,control,low,28.0
68883,control,low,28.0
2690,control,low,32.0
6266,control,low,30.0
6871,control,low,19.0
91220,control,low,14.0
10899,control,low,19.0
27976,control,low,22.0
6891,control,low,21.0
18647,control,low,19.0
21801,control,low,26.0
73316,control,low,14.0
82449,control,low,21.0
351,control,low,17.0
74733,control,low,27.0
74110,control,low,26.0
4379,control,low,20.0
6214,control,low,23.0
41910,control,low,21.0
29143,control,low,28.0
8361,control,low,23.0
70483,control,low,17.0
29679,control,low,19.0
35960,control,low,24.0
3662,control,low,19.0
86012,control,low,23.0
34155,control,low,27.0
97010,control,low,12.0
68479,control,low,16.0
86258,control,low,28.0
73847,control,low,19.0
57806,control,low,10.0
12019,control,low,16.0
49542,control,low,25.0
64664,control,low,24.0
78197,control,low,20.0
59610,control,low,19.0
68053,control,low,19.0
87241,control,low,27.0
20884,control,low,21.0
64962,control,low,30.0
68192,control,low,20.0
86017,control,low,23.0
83310,control,low,25.0
70927,control,low,23.0
49482,control,low,18.0
53878,control,low,22.0
82609,control,low,15.0
57981,control,low,19.0
29403,control,low,17.0
43403,control,low,23.0
68854,control,low,16.0
53406,control,low,22.0
53643,control,low,22.0
63149,control,low,20.0
82095,control,low,20.0
61916,control,low,20.0
47698,control,low,22.0
47847,control,low,12.0
14033,control,low,27.0
47347,control,low,31.0
91756,control,low,22.0
42624,control,low,17.0
68104,control,low,22.0
48669,control,low,29.0
86531,control,low,25.0
12148,control,low,20.0
64100,control,low,9.0
10725,control,low,10.0
38484,control,low,18.0
18087,control,low,14.0
96078,control,low,20.0
4602,control,low,11.0
34916,control,low,18.0
2411,control,low,21.0
70270,control,low,20.0
3245,control,low,22.0
35020,control,low,15.0
75627,control,low,24.0
85352,control,low,18.0
51178,control,low,17.0
23465,control,low,19.0
1573,control,low,23.0
75179,control,low,19.0
78167,control,low,22.0
2386,control,low,17.0
70556,control,low,23.0
9639,control,low,14.0
8599,control,low,24.0
39347,control,low,21.0
63074,control,low,13.0
91772,control,low,19.0
30277,control,low,22.0
11702,control,low,14.0
37324,control,low,27.0
46407,control,low,16.0
32593,control,low,18.0
24812,control,low,20.0
21712,control,low,16.0
50852,control,low,16.0
1810,control,low,17.0
61113,control,low,15.0
58873,control,low,22.0
23310,control,low,26.0
41371,control,low,16.0
39492,control,low,20.0
94601,control,low,19.0
31235,control,low,15.0
25161,control,low,24.0
84590,control,low,16.0
2800,control,low,25.0
37215,control,low,24.0
17593,control,low,29.0
42368,control,low,16.0
67941,control,low,17.0
43373,control,low,21.0
83890,control,low,13.0
34363,control,low,28.0
92731,control,low,21.0
40095,control,low,22.0
7294,control,low,18.0
93591,control,low,21.0
80790,control,low,29.0
89287,control,low,23.0
82352,control,low,19.0
38378,control,low,19.0
97340,control,low,21.0
22234,control,low,20.0
70443,control,low,14.0
10542,control,low,25.0
89270,control,low,30.0
60950,control,low,16.0
80110,control,low,30.0
91987,control,low,17.0
94952,control,low,18.0
37049,control,low,21.0
94231,control,low,22.0
10636,control,low,23.0
61599,control,low,20.0
33112,control,low,22.0
15815,control,low,21.0
69047,control,low,21.0
46073,control,low,13.0
33359,control,low,27.0
8106,control,low,19.0
32601,control,low,21.0
17962,control,low,17.0
42782,control,low,18.0
72501,control,low,16.0
58773,control,low,22.0
55288,control,low,23.0
48222,control,low,17.0
83636,control,low,11.0
3029,control,low,15.0
22091,control,low,20.0
12637,control,low,16.0
22510,control,low,22.0
79804,control,low,14.0
62509,control,low,13.0
79127,control,low,23.0
90658,control,low,15.0
18310,control,low,26.0
21344,control,low,15.0
23626,control,low,26.0
70474,control,low,19.0
6315,control,low,22.0
53713,control,low,21.0
37400,control,low,21.0
78546,control,low,20.0
70632,control,low,19.0
22378,control,low,21.0
42300,control,low,22.0
75940,control,low,20.0
87275,control,low,23.0
11633,control,low,17.0
47539,control,low,25.0
98333,control,low,14.0
69744,control,low,18.0
5512,control,low,19.0
45246,control,low,16.0
77330,control,low,24.0
39772,control,low,22.0
85937,control,low,24.0
7338,control,low,19.0
53563,control,low,28.0
93533,control,low,24.0
897,control,low,16.0
67486,control,low,21.0
98493,control,low,23.0
85491,control,low,17.0
36593,control,low,17.0
3719,control,low,15.0
96449,control,low,19.0
89263,control,low,30.0
90563,control,low,14.0
16332,control,low,19.0
98400,control,low,19.0
38472,control,low,18.0
62833,control,low,25.0
88219,control,low,26.0
71482,control,low,12.0
6856,control,low,29.0
51590,control,low,16.0
87755,control,low,17.0
54558,control,low,26.0
36693,control,low,21.0
17048,control,low,19.0
88998,control,low,13.0
2058,control,low,19.0
86274,control,low,18.0
86444,control,low,18.0
96742,control,low,14.0
87252,control,low,21.0
71625,control,low,21.0
93996,control,low,15.0
84337,control,low,16.0
82265,control,low,24.0
42442,control,low,14.0
62217,control,low,19.0
47818,control,low,22.0
39483,control,low,15.0
5627,control,low,20.0
39183,control,low,17.0
40249,control,low,21.0
60057,control,low,29.0
94169,control,low,20.0
65397,control,low,25.0
36843,control,low,21.0
1280,control,low,19.0
61627,control,low,16.0
54708,control,low,14.0
29691,control,low,17.0
40495,control,low,20.0
79013,control,low,26.0
15967,control,low,15.0
14315,control,low,23.0
1433,control,low,18.0
65161,control,low,16.0
73538,control,low,13.0
92431,control,low,27.0
46243,control,low,13.0
16184,control,low,19.0
33249,control,low,21.0
94361,control,low,18.0
95118,control,low,18.0
96564,control,low,14.0
16695,control,low,14.0
1843,control,low,14.0
55764,control,low,18.0
77444,control,low,24.0
55761,control,low,22.0
60320,control,low,14.0
72959,control,low,27.0
2172,control,low,20.0
47772,control,low,18.0
44284,control,low,18.0
71429,control,low,18.0
38510,control,low,19.0
80717,control,low,18.0
72176,control,low,13.0
79199,control,low,10.0
24084,control,low,24.0
91079,control,low,21.0
29731,control,low,25.0
29352,control,low,14.0
65342,control,low,24.0
11020,control,low,19.0
36185,control,low,16.0
15300,control,low,18.0
92585,control,low,29.0
23761,control,low,17.0
27553,control,low,17.0
20757,control,low,21.0
90953,control,low,23.0
32112,control,low,17.0
19562,control,low,25.0
2128,control,low,21.0
34087,control,low,21.0
87866,control,low,18.0
85466,control,low,21.0
