order_id,delivery_time,district,experiment_group
16513,55.0,Purlieus,test
15078,36.0,Purlieus,test
17602,60.0,Purlieus,test
16992,38.0,Purlieus,test
14014,42.0,Purlieus,test
16943,41.0,Purlieus,test
16497,45.0,Purlieus,test
12700,37.0,Purlieus,test
16482,20.0,Central,test
17990,38.0,Purlieus,test
18910,63.0,Suburb,test
11950,48.0,Purlieus,test
13685,29.0,Central,test
20355,28.0,Central,test
19860,35.0,Purlieus,test
15371,25.0,Central,test
19774,46.0,Purlieus,test
12523,37.0,Purlieus,test
12596,37.0,Purlieus,test
12150,44.0,Purlieus,test
20805,27.0,Central,test
19418,43.0,Purlieus,test
17160,29.0,Central,test
16722,48.0,Purlieus,test
14935,28.0,Central,test
20503,25.0,Central,test
18264,53.0,Purlieus,test
16955,50.0,Purlieus,test
15460,43.0,Purlieus,test
17168,54.0,Purlieus,test
15741,41.0,Purlieus,test
18376,32.0,Purlieus,test
19891,51.0,Purlieus,test
14497,55.0,Purlieus,test
15710,41.0,Purlieus,test
15145,29.0,Central,test
16830,43.0,Purlieus,test
18469,43.0,Purlieus,test
18611,39.0,Purlieus,test
19046,38.0,Purlieus,test
20688,45.0,Purlieus,test
16860,49.0,Purlieus,test
17611,40.0,Purlieus,test
18956,22.0,Central,test
13454,50.0,Purlieus,test
14233,32.0,Purlieus,test
19620,46.0,Purlieus,test
12013,43.0,Purlieus,test
11896,46.0,Purlieus,test
20008,23.0,Central,test
12047,26.0,Central,test
12214,30.0,Purlieus,test
17929,25.0,Central,test
21143,22.0,Central,test
18683,44.0,Purlieus,test
14142,44.0,Purlieus,test
14327,27.0,Central,test
12016,35.0,Purlieus,test
11544,32.0,Purlieus,test
19234,33.0,Purlieus,test
19712,60.0,Purlieus,test
18811,49.0,Purlieus,test
13666,49.0,Purlieus,test
18276,29.0,Central,test
17776,31.0,Purlieus,test
18274,48.0,Purlieus,test
13578,42.0,Purlieus,test
21194,40.0,Purlieus,test
13155,34.0,Purlieus,test
12586,47.0,Purlieus,test
14586,26.0,Central,test
13178,38.0,Purlieus,test
20467,47.0,Purlieus,test
18016,44.0,Purlieus,test
16573,33.0,Purlieus,test
15378,47.0,Purlieus,test
14339,32.0,Purlieus,test
12389,38.0,Purlieus,test
11182,41.0,Purlieus,test
18318,40.0,Purlieus,test
11496,36.0,Purlieus,test
13933,18.0,Central,test
18650,43.0,Purlieus,test
11234,48.0,Purlieus,test
14594,44.0,Purlieus,test
16491,33.0,Purlieus,test
11292,37.0,Purlieus,test
12461,42.0,Purlieus,test
12193,45.0,Purlieus,test
12813,33.0,Purlieus,test
18081,32.0,Purlieus,test
16436,53.0,Purlieus,test
12503,48.0,Purlieus,test
20073,45.0,Purlieus,test
13469,54.0,Purlieus,test
17515,29.0,Central,test
16233,61.0,Suburb,test
17065,50.0,Purlieus,test
14390,37.0,Purlieus,test
14333,40.0,Purlieus,test
16949,28.0,Central,test
20974,33.0,Purlieus,test
19064,36.0,Purlieus,test
20459,28.0,Central,test
12691,42.0,Purlieus,test
19622,56.0,Purlieus,test
20731,34.0,Purlieus,test
16102,38.0,Purlieus,test
16734,24.0,Central,test
12907,30.0,Purlieus,test
12152,51.0,Purlieus,test
20858,33.0,Purlieus,test
16282,32.0,Purlieus,test
19470,44.0,Purlieus,test
13801,33.0,Purlieus,test
11766,36.0,Purlieus,test
20370,53.0,Purlieus,test
12619,41.0,Purlieus,test
20588,53.0,Purlieus,test
15129,44.0,Purlieus,test
20949,55.0,Purlieus,test
13123,53.0,Purlieus,test
16951,38.0,Purlieus,test
20266,40.0,Purlieus,test
13068,25.0,Central,test
17560,39.0,Purlieus,test
11279,37.0,Purlieus,test
17142,43.0,Purlieus,test
18083,66.0,Suburb,test
18758,38.0,Purlieus,test
14771,28.0,Central,test
20258,44.0,Purlieus,test
13423,36.0,Purlieus,test
12887,49.0,Purlieus,test
18218,32.0,Purlieus,test
19123,41.0,Purlieus,test
15652,32.0,Purlieus,test
13998,26.0,Central,test
11672,40.0,Purlieus,test
16472,45.0,Purlieus,test
16869,34.0,Purlieus,test
11506,36.0,Purlieus,test
14220,37.0,Purlieus,test
18957,26.0,Central,test
17200,41.0,Purlieus,test
15777,31.0,Purlieus,test
19079,42.0,Purlieus,test
13910,22.0,Central,test
12267,28.0,Central,test
16851,63.0,Suburb,test
13263,42.0,Purlieus,test
16990,56.0,Purlieus,test
20333,32.0,Purlieus,test
15095,32.0,Purlieus,test
19775,40.0,Purlieus,test
19088,38.0,Purlieus,test
17215,19.0,Central,test
13435,30.0,Purlieus,test
19127,52.0,Purlieus,test
18689,27.0,Central,test
13255,47.0,Purlieus,test
19649,49.0,Purlieus,test
13806,30.0,Purlieus,test
11721,42.0,Purlieus,test
19946,43.0,Purlieus,test
13896,43.0,Purlieus,test
17938,34.0,Purlieus,test
12471,26.0,Central,test
20161,29.0,Central,test
14273,39.0,Purlieus,test
11315,31.0,Purlieus,test
15971,39.0,Purlieus,test
11758,38.0,Purlieus,test
15887,39.0,Purlieus,test
12695,51.0,Purlieus,test
18306,33.0,Purlieus,test
21054,39.0,Purlieus,test
14693,58.0,Purlieus,test
20668,49.0,Purlieus,test
12433,33.0,Purlieus,test
12465,12.0,Central,test
11725,20.0,Central,test
15185,62.0,Suburb,test
12374,29.0,Central,test
13649,35.0,Purlieus,test
18380,59.0,Purlieus,test
19784,26.0,Central,test
14807,50.0,Purlieus,test
19791,50.0,Purlieus,test
11373,41.0,Purlieus,test
14253,54.0,Purlieus,test
17654,39.0,Purlieus,test
17280,31.0,Purlieus,test
17991,26.0,Central,test
12770,47.0,Purlieus,test
18630,38.0,Purlieus,test
21180,36.0,Purlieus,test
18966,46.0,Purlieus,test
17625,45.0,Purlieus,test
16284,30.0,Purlieus,test
19076,35.0,Purlieus,test
12449,46.0,Purlieus,test
17272,33.0,Purlieus,test
11518,40.0,Purlieus,test
13864,69.0,Suburb,test
17088,45.0,Purlieus,test
17254,29.0,Central,test
11692,40.0,Purlieus,test
11192,48.0,Purlieus,test
17904,39.0,Purlieus,test
11122,31.0,Purlieus,test
12924,31.0,Purlieus,test
17992,49.0,Purlieus,test
17616,40.0,Purlieus,test
11947,15.0,Central,test
11771,37.0,Purlieus,test
16566,40.0,Purlieus,test
12790,25.0,Central,test
20434,45.0,Purlieus,test
14718,29.0,Central,test
11412,32.0,Purlieus,test
12600,53.0,Purlieus,test
18639,38.0,Purlieus,test
11610,43.0,Purlieus,test
17948,48.0,Purlieus,test
18899,34.0,Purlieus,test
16703,50.0,Purlieus,test
11679,19.0,Central,test
19688,46.0,Purlieus,test
11579,32.0,Purlieus,test
20928,34.0,Purlieus,test
15632,40.0,Purlieus,test
20676,48.0,Purlieus,test
17889,30.0,Purlieus,test
11923,34.0,Purlieus,test
12530,40.0,Purlieus,test
19483,36.0,Purlieus,test
11628,35.0,Purlieus,test
16125,29.0,Central,test
19168,24.0,Central,test
15625,46.0,Purlieus,test
18026,31.0,Purlieus,test
13154,38.0,Purlieus,test
14991,34.0,Purlieus,test
19468,44.0,Purlieus,test
15041,23.0,Central,test
13062,52.0,Purlieus,test
13935,46.0,Purlieus,test
11847,40.0,Purlieus,test
16864,26.0,Central,test
14843,41.0,Purlieus,test
14079,38.0,Purlieus,test
14746,47.0,Purlieus,test
17845,32.0,Purlieus,test
14848,40.0,Purlieus,test
16559,43.0,Purlieus,test
17757,43.0,Purlieus,test
17924,52.0,Purlieus,test
11849,35.0,Purlieus,test
11592,34.0,Purlieus,test
18625,60.0,Purlieus,test
13713,39.0,Purlieus,test
16700,32.0,Purlieus,test
13873,41.0,Purlieus,test
13632,31.0,Purlieus,test
12040,34.0,Purlieus,test
12880,40.0,Purlieus,test
18839,39.0,Purlieus,test
15682,31.0,Purlieus,test
12554,42.0,Purlieus,test
17138,33.0,Purlieus,test
13720,45.0,Purlieus,test
11357,43.0,Purlieus,test
14571,41.0,Purlieus,test
19696,40.0,Purlieus,test
11418,42.0,Purlieus,test
20664,25.0,Central,test
11961,34.0,Purlieus,test
13582,31.0,Purlieus,test
20535,40.0,Purlieus,test
21128,34.0,Purlieus,test
14512,38.0,Purlieus,test
12759,42.0,Purlieus,test
18024,36.0,Purlieus,test
18091,36.0,Purlieus,test
20059,40.0,Purlieus,test
12339,52.0,Purlieus,test
11541,34.0,Purlieus,test
12943,39.0,Purlieus,test
12944,37.0,Purlieus,test
19380,14.0,Central,test
11955,34.0,Purlieus,test
11957,26.0,Central,test
17777,20.0,Central,test
17163,50.0,Purlieus,test
17851,27.0,Central,test
17276,48.0,Purlieus,test
17371,41.0,Purlieus,test
18548,37.0,Purlieus,test
12644,47.0,Purlieus,test
20857,42.0,Purlieus,test
16833,43.0,Purlieus,test
18735,43.0,Purlieus,test
17127,46.0,Purlieus,test
12961,43.0,Purlieus,test
18220,38.0,Purlieus,test
13416,37.0,Purlieus,test
14270,35.0,Purlieus,test
14126,32.0,Purlieus,test
16531,26.0,Central,test
20412,31.0,Purlieus,test
11639,49.0,Purlieus,test
15024,43.0,Purlieus,test
21001,41.0,Purlieus,test
16540,41.0,Purlieus,test
15523,48.0,Purlieus,test
16771,39.0,Purlieus,test
20537,31.0,Purlieus,test
17949,37.0,Purlieus,test
12838,24.0,Central,test
15835,32.0,Purlieus,test
18186,48.0,Purlieus,test
15344,30.0,Purlieus,test
20141,40.0,Purlieus,test
12791,54.0,Purlieus,test
16711,39.0,Purlieus,test
20815,49.0,Purlieus,test
19628,47.0,Purlieus,test
14097,49.0,Purlieus,test
14998,35.0,Purlieus,test
18532,42.0,Purlieus,test
14100,48.0,Purlieus,test
11751,40.0,Purlieus,test
13474,12.0,Central,test
16678,43.0,Purlieus,test
11366,29.0,Central,test
13805,38.0,Purlieus,test
12550,36.0,Purlieus,test
20517,33.0,Purlieus,test
15126,56.0,Purlieus,test
18267,57.0,Purlieus,test
17614,55.0,Purlieus,test
17905,48.0,Purlieus,test
19169,51.0,Purlieus,test
15659,57.0,Purlieus,test
21107,47.0,Purlieus,test
16712,27.0,Central,test
20293,35.0,Purlieus,test
14706,42.0,Purlieus,test
12167,32.0,Purlieus,test
13596,31.0,Purlieus,test
20544,32.0,Purlieus,test
15090,43.0,Purlieus,test
20627,60.0,Purlieus,test
19497,39.0,Purlieus,test
20790,41.0,Purlieus,test
18435,33.0,Purlieus,test
12689,34.0,Purlieus,test
21123,54.0,Purlieus,test
20828,49.0,Purlieus,test
15797,29.0,Central,test
16137,32.0,Purlieus,test
17188,33.0,Purlieus,test
16360,45.0,Purlieus,test
15699,37.0,Purlieus,test
17799,36.0,Purlieus,test
13916,47.0,Purlieus,test
11718,35.0,Purlieus,test
18635,28.0,Central,test
12230,52.0,Purlieus,test
20443,23.0,Central,test
19237,29.0,Central,test
11836,34.0,Purlieus,test
20612,31.0,Purlieus,test
15639,31.0,Purlieus,test
19023,50.0,Purlieus,test
18698,51.0,Purlieus,test
13400,53.0,Purlieus,test
13335,43.0,Purlieus,test
21096,53.0,Purlieus,test
16906,42.0,Purlieus,test
13229,35.0,Purlieus,test
13177,43.0,Purlieus,test
16127,40.0,Purlieus,test
16031,41.0,Purlieus,test
19720,38.0,Purlieus,test
11139,34.0,Purlieus,test
19265,17.0,Central,test
14127,21.0,Central,test
18428,31.0,Purlieus,test
15324,44.0,Purlieus,test
19652,31.0,Purlieus,test
18640,41.0,Purlieus,test
13792,51.0,Purlieus,test
12175,23.0,Central,test
16551,32.0,Purlieus,test
13779,37.0,Purlieus,test
13919,43.0,Purlieus,test
20429,45.0,Purlieus,test
18378,46.0,Purlieus,test
15626,46.0,Purlieus,test
17024,45.0,Purlieus,test
15845,37.0,Purlieus,test
15642,27.0,Central,test
13118,35.0,Purlieus,test
13100,41.0,Purlieus,test
14510,43.0,Purlieus,test
17885,34.0,Purlieus,test
19448,38.0,Purlieus,test
15696,32.0,Purlieus,test
20007,22.0,Central,test
18616,43.0,Purlieus,test
18345,54.0,Purlieus,test
17459,38.0,Purlieus,test
13748,52.0,Purlieus,test
19362,24.0,Central,test
19030,34.0,Purlieus,test
14493,28.0,Central,test
13957,39.0,Purlieus,test
12850,38.0,Purlieus,test
17545,33.0,Purlieus,test
19160,42.0,Purlieus,test
15415,46.0,Purlieus,test
18090,45.0,Purlieus,test
14041,45.0,Purlieus,test
12208,34.0,Purlieus,test
15218,55.0,Purlieus,test
16065,39.0,Purlieus,test
11752,58.0,Purlieus,test
11567,27.0,Central,test
16113,53.0,Purlieus,test
17693,31.0,Purlieus,test
12960,34.0,Purlieus,test
20423,42.0,Purlieus,test
17465,48.0,Purlieus,test
13228,28.0,Central,test
12674,37.0,Purlieus,test
14956,62.0,Suburb,test
13964,50.0,Purlieus,test
15414,38.0,Purlieus,test
20155,30.0,Purlieus,test
19103,46.0,Purlieus,test
20782,54.0,Purlieus,test
14662,35.0,Purlieus,test
13987,39.0,Purlieus,test
20786,22.0,Central,test
20878,43.0,Purlieus,test
12247,46.0,Purlieus,test
14578,51.0,Purlieus,test
15934,58.0,Purlieus,test
15921,40.0,Purlieus,test
16847,31.0,Purlieus,test
17492,33.0,Purlieus,test
17718,34.0,Purlieus,test
11393,46.0,Purlieus,test
15943,32.0,Purlieus,test
16033,45.0,Purlieus,test
11314,32.0,Purlieus,test
16081,35.0,Purlieus,test
19706,29.0,Central,test
12646,46.0,Purlieus,test
21041,34.0,Purlieus,test
15198,13.0,Central,test
17508,48.0,Purlieus,test
11973,25.0,Central,test
12098,29.0,Central,test
19937,28.0,Central,test
19556,43.0,Purlieus,test
15104,48.0,Purlieus,test
11322,56.0,Purlieus,test
18302,29.0,Central,test
17645,29.0,Central,test
17878,40.0,Purlieus,test
16020,34.0,Purlieus,test
18383,54.0,Purlieus,test
20011,25.0,Central,test
16898,35.0,Purlieus,test
19816,34.0,Purlieus,test
17080,40.0,Purlieus,test
19118,34.0,Purlieus,test
15454,28.0,Central,test
16290,40.0,Purlieus,test
12314,20.0,Central,test
12522,45.0,Purlieus,test
14685,31.0,Purlieus,test
15875,34.0,Purlieus,test
11467,41.0,Purlieus,test
15278,18.0,Central,test
14279,45.0,Purlieus,test
15990,48.0,Purlieus,test
18627,39.0,Purlieus,test
19417,40.0,Purlieus,test
15210,34.0,Purlieus,test
17084,37.0,Purlieus,test
15408,50.0,Purlieus,test
14420,36.0,Purlieus,test
14911,34.0,Purlieus,test
19885,39.0,Purlieus,test
11853,35.0,Purlieus,test
11549,33.0,Purlieus,test
15352,40.0,Purlieus,test
12289,37.0,Purlieus,test
12286,38.0,Purlieus,test
20234,42.0,Purlieus,test
17995,28.0,Central,test
13562,46.0,Purlieus,test
19454,34.0,Purlieus,test
15598,42.0,Purlieus,test
20987,44.0,Purlieus,test
17018,57.0,Purlieus,test
17908,43.0,Purlieus,test
14224,23.0,Central,test
11796,44.0,Purlieus,test
11236,44.0,Purlieus,test
15191,33.0,Purlieus,test
13682,45.0,Purlieus,test
11454,43.0,Purlieus,test
15303,30.0,Purlieus,test
11603,28.0,Central,test
12996,35.0,Purlieus,test
21021,24.0,Central,test
14970,34.0,Purlieus,test
15005,52.0,Purlieus,test
11551,16.0,Central,test
12672,44.0,Purlieus,test
11552,36.0,Purlieus,test
17900,58.0,Purlieus,test
20167,42.0,Purlieus,test
15132,22.0,Central,test
19941,37.0,Purlieus,test
15953,38.0,Purlieus,test
11905,45.0,Purlieus,test
19715,51.0,Purlieus,test
16238,54.0,Purlieus,test
16419,51.0,Purlieus,test
13718,32.0,Purlieus,test
11931,44.0,Purlieus,test
15033,56.0,Purlieus,test
13551,38.0,Purlieus,test
18332,35.0,Purlieus,test
18847,43.0,Purlieus,test
20864,46.0,Purlieus,test
19798,47.0,Purlieus,test
15173,49.0,Purlieus,test
16628,40.0,Purlieus,test
14246,48.0,Purlieus,test
20476,41.0,Purlieus,test
17322,38.0,Purlieus,test
19209,35.0,Purlieus,test
18520,26.0,Central,test
12116,30.0,Purlieus,test
17498,28.0,Central,test
20414,17.0,Central,test
14031,30.0,Purlieus,test
20122,39.0,Purlieus,test
14328,45.0,Purlieus,test
20777,43.0,Purlieus,test
17796,23.0,Central,test
14470,45.0,Purlieus,test
14103,38.0,Purlieus,test
13499,44.0,Purlieus,test
17761,27.0,Central,test
13033,42.0,Purlieus,test
18917,46.0,Purlieus,test
15188,29.0,Central,test
20865,29.0,Central,test
11643,16.0,Central,test
12899,41.0,Purlieus,test
16024,32.0,Purlieus,test
12573,52.0,Purlieus,test
20453,36.0,Purlieus,test
14438,49.0,Purlieus,test
17764,42.0,Purlieus,test
15900,31.0,Purlieus,test
13245,44.0,Purlieus,test
17186,38.0,Purlieus,test
20066,37.0,Purlieus,test
15904,48.0,Purlieus,test
12253,45.0,Purlieus,test
20594,40.0,Purlieus,test
13419,41.0,Purlieus,test
14269,47.0,Purlieus,test
17083,42.0,Purlieus,test
13794,44.0,Purlieus,test
17704,34.0,Purlieus,test
16601,16.0,Central,test
17815,44.0,Purlieus,test
12457,38.0,Purlieus,test
20319,42.0,Purlieus,test
13487,41.0,Purlieus,test
13197,46.0,Purlieus,test
18122,51.0,Purlieus,test
17830,31.0,Purlieus,test
14951,33.0,Purlieus,test
13576,48.0,Purlieus,test
13569,46.0,Purlieus,test
11654,35.0,Purlieus,test
18536,39.0,Purlieus,test
18617,40.0,Purlieus,test
14447,48.0,Purlieus,test
15271,36.0,Purlieus,test
20227,31.0,Purlieus,test
14962,23.0,Central,test
16882,44.0,Purlieus,test
19909,18.0,Central,test
17860,43.0,Purlieus,test
16623,35.0,Purlieus,test
14862,36.0,Purlieus,test
15387,29.0,Central,test
18416,49.0,Purlieus,test
20010,46.0,Purlieus,test
11504,32.0,Purlieus,test
16590,52.0,Purlieus,test
19467,54.0,Purlieus,test
18268,49.0,Purlieus,test
13866,25.0,Central,test
20329,39.0,Purlieus,test
19449,32.0,Purlieus,test
14245,46.0,Purlieus,test
19075,54.0,Purlieus,test
19647,47.0,Purlieus,test
15346,38.0,Purlieus,test
11421,44.0,Purlieus,test
19292,36.0,Purlieus,test
11741,29.0,Central,test
13075,36.0,Purlieus,test
12540,29.0,Central,test
11308,50.0,Purlieus,test
13978,41.0,Purlieus,test
14562,25.0,Central,test
12172,30.0,Purlieus,test
15497,32.0,Purlieus,test
20182,34.0,Purlieus,test
12479,38.0,Purlieus,test
13040,47.0,Purlieus,test
17685,39.0,Purlieus,test
19059,41.0,Purlieus,test
18527,45.0,Purlieus,test
12217,37.0,Purlieus,test
13161,31.0,Purlieus,test
14992,45.0,Purlieus,test
15063,37.0,Purlieus,test
12436,48.0,Purlieus,test
13011,37.0,Purlieus,test
18275,41.0,Purlieus,test
21051,60.0,Purlieus,test
12570,33.0,Purlieus,test
11349,24.0,Central,test
12441,32.0,Purlieus,test
20891,40.0,Purlieus,test
13444,53.0,Purlieus,test
18712,35.0,Purlieus,test
17473,55.0,Purlieus,test
11199,27.0,Central,test
13512,27.0,Central,test
12488,33.0,Purlieus,test
11595,45.0,Purlieus,test
14905,41.0,Purlieus,test
16761,30.0,Purlieus,test
17385,38.0,Purlieus,test
15693,32.0,Purlieus,test
19796,41.0,Purlieus,test
14434,44.0,Purlieus,test
21014,47.0,Purlieus,test
13240,43.0,Purlieus,test
13164,39.0,Purlieus,test
17265,28.0,Central,test
18244,38.0,Purlieus,test
11157,44.0,Purlieus,test
21149,34.0,Purlieus,test
15567,37.0,Purlieus,test
11907,46.0,Purlieus,test
18902,43.0,Purlieus,test
11525,35.0,Purlieus,test
18591,38.0,Purlieus,test
15242,49.0,Purlieus,test
13673,44.0,Purlieus,test
18255,43.0,Purlieus,test
13434,20.0,Central,test
20002,37.0,Purlieus,test
14937,37.0,Purlieus,test
13210,36.0,Purlieus,test
18392,32.0,Purlieus,test
20761,42.0,Purlieus,test
20496,48.0,Purlieus,test
18213,45.0,Purlieus,test
21104,36.0,Purlieus,test
17733,42.0,Purlieus,test
20062,15.0,Central,test
14377,63.0,Suburb,test
18129,20.0,Central,test
15261,51.0,Purlieus,test
11584,26.0,Central,test
20763,41.0,Purlieus,test
18567,46.0,Purlieus,test
11825,29.0,Central,test
18678,41.0,Purlieus,test
19814,40.0,Purlieus,test
17792,34.0,Purlieus,test
20475,50.0,Purlieus,test
17805,39.0,Purlieus,test
13293,41.0,Purlieus,test
20250,31.0,Purlieus,test
14809,51.0,Purlieus,test
11589,26.0,Central,test
13069,35.0,Purlieus,test
19182,51.0,Purlieus,test
13056,36.0,Purlieus,test
15122,47.0,Purlieus,test
20101,33.0,Purlieus,test
19915,26.0,Central,test
15976,49.0,Purlieus,test
16064,51.0,Purlieus,test
14212,53.0,Purlieus,test
21058,29.0,Central,test
20280,23.0,Central,test
13482,48.0,Purlieus,test
14425,45.0,Purlieus,test
17166,29.0,Central,test
13999,43.0,Purlieus,test
17834,52.0,Purlieus,test
20425,50.0,Purlieus,test
13417,54.0,Purlieus,test
12820,44.0,Purlieus,test
17622,53.0,Purlieus,test
17325,29.0,Central,test
20403,39.0,Purlieus,test
20311,48.0,Purlieus,test
13484,35.0,Purlieus,test
14971,11.0,Central,test
11966,30.0,Purlieus,test
16706,49.0,Purlieus,test
12526,34.0,Purlieus,test
17209,28.0,Central,test
19750,50.0,Purlieus,test
11653,45.0,Purlieus,test
14590,33.0,Purlieus,test
18749,51.0,Purlieus,test
14129,46.0,Purlieus,test
17349,44.0,Purlieus,test
18227,54.0,Purlieus,test
13498,51.0,Purlieus,test
14096,57.0,Purlieus,test
21151,42.0,Purlieus,test
16143,30.0,Purlieus,test
20261,46.0,Purlieus,test
19087,49.0,Purlieus,test
12879,36.0,Purlieus,test
16220,26.0,Central,test
14983,28.0,Central,test
14172,41.0,Purlieus,test
12281,48.0,Purlieus,test
17078,28.0,Central,test
14121,33.0,Purlieus,test
17268,39.0,Purlieus,test
13239,45.0,Purlieus,test
12309,43.0,Purlieus,test
13287,28.0,Central,test
12045,26.0,Central,test
18105,47.0,Purlieus,test
19736,28.0,Central,test
15219,56.0,Purlieus,test
13418,39.0,Purlieus,test
13541,37.0,Purlieus,test
20479,35.0,Purlieus,test
20792,47.0,Purlieus,test
12306,42.0,Purlieus,test
18237,45.0,Purlieus,test
20628,43.0,Purlieus,test
11819,38.0,Purlieus,test
14087,45.0,Purlieus,test
19875,40.0,Purlieus,test
17731,46.0,Purlieus,test
12781,33.0,Purlieus,test
20357,41.0,Purlieus,test
17518,23.0,Central,test
13560,42.0,Purlieus,test
20458,26.0,Central,test
14584,40.0,Purlieus,test
11829,55.0,Purlieus,test
16871,24.0,Central,test
19173,20.0,Central,test
16424,29.0,Central,test
12378,41.0,Purlieus,test
20824,39.0,Purlieus,test
12390,28.0,Central,test
12631,54.0,Purlieus,test
16760,62.0,Suburb,test
12599,36.0,Purlieus,test
16315,31.0,Purlieus,test
18142,40.0,Purlieus,test
12033,49.0,Purlieus,test
16746,22.0,Central,test
11501,13.0,Central,test
20599,40.0,Purlieus,test
19000,36.0,Purlieus,test
11388,40.0,Purlieus,test
17438,33.0,Purlieus,test
16976,25.0,Central,test
15963,59.0,Purlieus,test
14167,40.0,Purlieus,test
16486,49.0,Purlieus,test
11590,34.0,Purlieus,test
18626,40.0,Purlieus,test
13904,37.0,Purlieus,test
17933,22.0,Central,test
20148,46.0,Purlieus,test
12597,25.0,Central,test
16409,43.0,Purlieus,test
15015,39.0,Purlieus,test
13356,25.0,Central,test
19631,38.0,Purlieus,test
18471,41.0,Purlieus,test
15957,48.0,Purlieus,test
18439,41.0,Purlieus,test
18260,46.0,Purlieus,test
16259,64.0,Suburb,test
11627,60.0,Purlieus,test
14374,30.0,Purlieus,test
16562,39.0,Purlieus,test
18911,39.0,Purlieus,test
11127,48.0,Purlieus,test
14761,31.0,Purlieus,test
16831,49.0,Purlieus,test
19124,33.0,Purlieus,test
11649,44.0,Purlieus,test
14816,47.0,Purlieus,test
13962,35.0,Purlieus,test
19054,58.0,Purlieus,test
19158,38.0,Purlieus,test
18256,50.0,Purlieus,test
14717,35.0,Purlieus,test
17587,26.0,Central,test
11756,47.0,Purlieus,test
19600,49.0,Purlieus,test
18793,34.0,Purlieus,test
13213,58.0,Purlieus,test
11658,47.0,Purlieus,test
12392,24.0,Central,test
20616,30.0,Purlieus,test
12218,48.0,Purlieus,test
19589,36.0,Purlieus,test
20400,52.0,Purlieus,test
20379,34.0,Purlieus,test
19257,41.0,Purlieus,test
17469,50.0,Purlieus,test
18156,46.0,Purlieus,test
13652,59.0,Purlieus,test
19653,58.0,Purlieus,test
17207,39.0,Purlieus,test
13330,31.0,Purlieus,test
19593,35.0,Purlieus,test
